RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,382,8,46,1,2,z,z,1,0.491143824765459,2,1,4
,383,8,47,1,2,z,z,1,0.583685522899032,1,2,1
,384,8,48,1,1,z,z,1,0.495134579250589,1,1,3
,385,9,1,2,2,a,a,1,0.667161410208791,1,2,2
,386,9,2,1,1,z,z,1,0.458376402966678,1,1,2
,387,9,3,1,1,a,a,1,0.460377184441313,1,3,1
,388,9,4,2,2,z,z,1,0.568855162709951,1,2,3
,389,9,5,2,1,z,z,1,0.507806575391442,1,1,4
,390,9,6,1,1,z,z,1,0.427701922832057,1,3,1
,391,9,7,1,1,z,z,1,0.496895858785138,2,2,3
,392,9,8,1,1,z,z,1,0.42223490215838,1,1,4
,393,9,9,1,1,a,a,1,0.425093567930162,1,3,1
,394,9,10,1,1,z,z,1,0.454781595151871,2,2,2
,395,9,11,1,1,a,z,0,0.608678511343896,1,2,2
,396,9,12,2,2,z,z,1,0.582270696759224,1,1,1
,397,9,13,2,2,z,z,1,1.07043468207121,1,3,1
,398,9,14,1,1,z,z,1,0.528291120892391,1,1,1
,399,9,15,2,1,z,z,1,0.46498120110482,1,3,2
,400,9,16,1,1,a,a,1,0.625041457824409,1,3,4
,401,9,17,2,1,z,z,1,0.568221989553422,2,3,1
,402,9,18,2,1,z,z,1,0.666990174679086,1,2,4
,403,9,19,2,2,a,a,1,0.547588964225724,1,2,1
,404,9,20,2,1,z,z,1,0.489053727593273,1,1,1
,405,9,21,1,1,z,z,1,0.451667498098686,1,1,2
,406,9,22,2,1,a,a,1,0.995372659293935,1,1,2
,407,9,23,2,1,z,z,1,0.426919700810686,1,3,1
,408,9,24,1,1,z,z,1,0.445103660225868,1,2,1
,409,9,25,2,1,a,a,1,0.542848983313888,1,3,4
,410,9,26,1,1,a,a,1,0.737998296739534,1,2,2
,411,9,27,1,1,z,z,1,0.750991146545857,1,3,2
,412,9,28,1,1,a,z,0,0.798012075247243,1,3,3
