RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,292,7,4,2,1,z,z,1,0.476435206830502,1,2,2
,293,7,5,2,2,z,z,1,0.406900506466627,1,1,4
,294,7,6,1,2,z,z,1,0.32402252103202,1,2,4
,295,7,7,1,2,z,z,1,0.298420252976939,1,3,4
,296,7,8,2,1,z,z,1,0.428593940101564,1,3,3
,297,7,9,1,1,z,z,1,0.395615460816771,1,2,2
,298,7,10,2,1,z,z,1,0.359291915548965,1,2,4
,299,7,11,2,1,z,z,1,0.554822953417897,1,3,4
,300,7,12,2,1,a,a,1,0.489854722982273,1,2,4
,301,7,13,2,1,z,z,1,0.440478594740853,1,3,3
,302,7,14,1,1,z,z,1,0.44201231864281,1,1,4
,303,7,15,2,2,a,a,1,0.440199270378798,1,1,1
,304,7,16,2,2,a,a,1,0.428661069367081,1,1,3
,305,7,17,1,1,a,z,0,0.488468910101801,1,3,3
,306,7,18,1,1,z,z,1,0.403198178624734,2,3,2
,307,7,19,2,1,z,z,1,0.438154684379697,2,2,4
,308,7,20,1,1,z,z,1,0.430589602096006,1,3,2
,309,7,21,2,1,z,z,1,0.577474964549765,1,1,3
,310,7,22,2,1,z,z,1,0.514204298146069,1,3,1
,311,7,23,1,1,a,a,1,0.479497534688562,1,2,1
,312,7,24,1,1,a,a,1,0.511881525395438,1,1,1
,313,7,25,1,1,z,z,1,0.571378184249625,1,2,3
,314,7,26,1,2,a,a,1,0.528099974151701,1,3,1
,315,7,27,2,1,a,a,1,0.504061012063175,1,1,1
,316,7,28,1,2,a,a,1,0.455897185718641,1,3,2
,317,7,29,1,2,z,z,1,0.418586618732661,1,3,2
,318,7,30,2,2,z,z,1,0.325982342939824,1,2,3
,319,7,31,1,1,a,a,1,0.393332510255277,1,1,1
,320,7,32,2,1,z,z,1,0.273593948688358,1,3,1
